Date,Time,Soc,Speed,Mode,LAT,LON,ALT,GpsSpeed,Temperature,Humidity,Weather,WindSpeedAv,Traffic,SpeedLimit
6/30/2021,9:41:31,92.2,43.17,D,33.984959,-6.730217,141,42.132999,19.6,83,Clouds,0,0,60
6/30/2021,9:41:32,92.18,43.17,D,33.984959,-6.730217,141,42.132999,19.6,83,Clouds,0,0,60
6/30/2021,9:41:33,92.16,43.17,D,33.984959,-6.730217,141,42.132999,19.6,83,Clouds,0,0,60
6/30/2021,9:41:34,92.14,42.62,D,33.984959,-6.730217,141,42.132999,19.6,83,Clouds,0,0,60
6/30/2021,9:41:35,92.14,42.62,D,33.984959,-6.730217,141,42.132999,19.6,83,Clouds,0,0,60
6/30/2021,9:41:36,92.12,42.62,D,33.984959,-6.730217,141,42.132999,19.6,83,Clouds,0,0,60
6/30/2021,9:41:37,92.1,43.62,D,33.984959,-6.730217,141,42.132999,19.6,83,Clouds,0,0,60
6/30/2021,9:41:38,92.08,43.62,D,33.984959,-6.730217,141,42.132999,19.6,83,Clouds,0,0,60
6/30/2021,9:41:39,92.06,43.62,D,33.984959,-6.730217,141,42.132999,19.6,83,Clouds,0,0,60
6/30/2021,9:41:40,92.04,45.17,D,33.982708,-6.731413,141,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:41,92.02,45.73,D,33.982708,-6.731413,141,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:42,92.02,45.73,D,33.982708,-6.731413,141,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:43,91.98,45.73,D,33.982708,-6.731413,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:44,91.96,46.28,D,33.982708,-6.731413,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:45,91.94,47.28,D,33.982708,-6.731413,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:46,91.92,47.28,D,33.982708,-6.731413,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:47,91.92,47.84,D,33.981915,-6.731653,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:48,91.88,48.28,D,33.981915,-6.731653,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:49,91.88,48.28,D,33.981915,-6.731653,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:50,91.86,48.28,D,33.981915,-6.731653,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:51,91.82,48.84,D,33.981915,-6.731653,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:52,91.82,49.95,D,33.981915,-6.731653,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:53,91.78,49.95,D,33.981915,-6.731653,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:54,91.78,50.39,D,33.981915,-6.731653,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:55,91.76,50.39,D,33.981915,-6.731653,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:56,91.74,50.94,D,33.981915,-6.731653,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:57,91.72,50.94,D,33.981915,-6.731653,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:58,91.68,50.94,D,33.981915,-6.731653,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:41:59,91.64,50.94,D,33.981915,-6.731653,140,45.262882,19.6,83,Clouds,0,0,60
6/30/2021,9:42:00,91.64,50.94,D,33.980759,-6.733002,140,52.078243,19.5,83,Clouds,0,0,60
6/30/2021,9:42:01,91.64,48.84,D,33.980759,-6.733002,140,52.078243,19.5,83,Clouds,0,0,60
6/30/2021,9:42:02,91.66,48.28,D,33.980759,-6.733002,140,52.078243,19.5,83,Clouds,0,0,60
6/30/2021,9:42:03,91.66,48.28,D,33.980759,-6.733002,140,52.078243,19.5,83,Clouds,0,0,60
6/30/2021,9:42:04,91.66,44.73,D,33.980759,-6.733002,140,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:05,91.68,42.62,D,33.980759,-6.733002,140,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:06,91.68,42.06,D,33.980759,-6.733002,140,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:07,91.68,41.07,D,33.980759,-6.733002,140,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:08,91.68,38.96,D,33.980759,-6.733002,140,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:09,91.7,37.4,D,33.980759,-6.733002,140,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:10,91.7,36.4,D,33.980759,-6.733002,140,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:11,91.7,35.85,D,33.980759,-6.733002,140,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:12,91.7,35.29,D,33.980759,-6.733002,140,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:13,91.68,35.29,D,33.980145,-6.734082,139,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:14,91.7,35.29,D,33.980145,-6.734082,139,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:15,91.68,32.74,D,33.980145,-6.734082,139,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:16,91.68,31.63,D,33.980145,-6.734082,139,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:17,91.68,30.63,D,33.980145,-6.734082,139,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:18,91.7,25.75,D,33.980145,-6.734082,139,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:19,91.7,25.75,D,33.980145,-6.734082,139,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:20,91.7,23.86,D,33.980145,-6.734082,139,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:21,91.68,25.86,D,33.980145,-6.734082,139,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:22,91.66,25.86,D,33.980145,-6.734082,139,52.078243,19.5,83,Clouds,0,0,40
6/30/2021,9:42:23,91.64,29.63,D,33.979397,-6.734839,139,27.9652,19.5,83,Clouds,0,0,40
6/30/2021,9:42:24,91.62,29.63,D,33.979397,-6.734839,139,27.9652,19.5,83,Clouds,0,0,40
6/30/2021,9:42:25,91.6,31.19,D,33.979397,-6.734839,139,27.9652,19.5,83,Clouds,0,0,40
6/30/2021,9:42:26,91.58,33.3,D,33.979397,-6.734839,139,27.9652,19.5,83,Clouds,0,0,40
6/30/2021,9:42:27,91.56,33.3,D,33.979397,-6.734839,139,27.9652,19.5,83,Clouds,0,0,40
6/30/2021,9:42:28,91.54,35.29,D,33.979397,-6.734839,139,27.9652,19.5,83,Clouds,0,0,40
6/30/2021,9:42:29,91.52,35.29,D,33.979397,-6.734839,139,27.9652,19.5,83,Clouds,0,0,40
6/30/2021,9:42:30,91.52,35.29,D,33.979397,-6.734839,139,27.9652,19.5,83,Clouds,0,0,40
6/30/2021,9:42:31,91.5,37.4,D,33.979397,-6.734839,139,27.9652,19.5,83,Clouds,0,0,40
6/30/2021,9:42:32,91.46,37.4,D,33.979397,-6.734839,139,27.9652,19.5,83,Clouds,0,0,40
6/30/2021,9:42:33,91.46,36.85,D,33.979397,-6.734839,139,27.9652,19.5,83,Clouds,0,0,40
6/30/2021,9:42:34,91.46,36.4,D,33.979397,-6.734839,139,27.9652,19.5,83,Clouds,0,0,40
6/30/2021,9:42:35,91.44,34.85,D,33.979397,-6.734839,139,27.9652,19.5,83,Clouds,0,0,40
6/30/2021,9:42:36,91.44,34.85,D,33.979397,-6.734839,139,27.9652,19.5,83,Clouds,0,0,40
6/30/2021,9:42:37,91.44,34.85,D,33.979397,-6.734839,139,27.9652,19.5,83,Clouds,0,0,40
6/30/2021,9:42:38,91.42,33.3,D,33.978054,-6.735188,139,34.039761,19.5,83,Clouds,0,0,40
6/30/2021,9:42:39,91.4,34.29,D,33.978054,-6.735188,139,34.039761,19.5,83,Clouds,0,0,40
6/30/2021,9:42:40,91.4,34.29,D,33.978054,-6.735188,139,34.039761,19.5,83,Clouds,0,0,40
6/30/2021,9:42:41,91.38,34.29,D,33.978054,-6.735188,139,34.039761,19.5,83,Clouds,0,0,40
6/30/2021,9:42:42,91.36,34.29,D,33.978054,-6.735188,139,34.039761,19.5,83,Clouds,0,0,40
6/30/2021,9:42:43,91.34,34.29,D,33.978054,-6.735188,139,34.039761,19.5,83,Clouds,0,0,40
6/30/2021,9:42:44,91.32,34.29,D,33.978054,-6.735188,139,34.039761,19.5,83,Clouds,0,0,40
6/30/2021,9:42:45,91.28,34.29,D,33.978054,-6.735188,139,34.039761,19.5,83,Clouds,0,0,40
6/30/2021,9:42:46,91.28,34.29,D,33.978054,-6.735188,139,34.039761,19.5,83,Clouds,0,0,40
6/30/2021,9:42:47,91.26,34.29,D,33.978054,-6.735188,139,34.039761,19.5,83,Clouds,0,0,40
6/30/2021,9:42:48,91.24,34.29,D,33.978054,-6.735188,139,34.039761,19.5,83,Clouds,0,0,40
6/30/2021,9:42:49,91.22,39.96,D,33.978054,-6.735188,139,34.039761,19.5,83,Clouds,0,0,40
6/30/2021,9:42:50,91.2,39.96,D,33.978054,-6.735188,139,34.039761,19.5,83,Clouds,0,0,40
6/30/2021,9:42:51,91.18,39.96,D,33.977734,-6.736369,139,40.447681,19.5,83,Clouds,0,0,40
6/30/2021,9:42:52,91.18,39.96,D,33.977734,-6.736369,139,40.447681,19.5,83,Clouds,0,0,40
6/30/2021,9:42:53,91.16,39.96,D,33.977734,-6.736369,139,40.447681,19.5,83,Clouds,0,0,40
6/30/2021,9:42:54,91.14,39.96,D,33.977734,-6.736369,139,40.447681,19.5,83,Clouds,0,0,40
6/30/2021,9:42:55,91.1,39.96,D,33.977734,-6.736369,139,40.447681,19.5,83,Clouds,0,0,40
6/30/2021,9:42:56,91.08,39.96,D,33.977734,-6.736369,139,40.447681,19.5,83,Clouds,0,0,40
6/30/2021,9:42:57,91.08,39.96,D,33.977734,-6.736369,139,40.447681,19.5,83,Clouds,0,0,40
6/30/2021,9:42:58,91.06,44.17,D,33.978012,-6.737166,141,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:42:59,91.06,44.17,D,33.978012,-6.737166,141,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:00,91.06,44.17,D,33.978012,-6.737166,141,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:01,91.08,44.17,D,33.978012,-6.737166,141,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:02,91.08,44.17,D,33.978012,-6.737166,141,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:03,91.08,44.17,D,33.978012,-6.737166,141,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:04,91.1,26.3,D,33.978012,-6.737166,141,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:05,91.1,26.3,D,33.978012,-6.737166,141,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:06,91.08,26.86,D,33.978012,-6.737166,141,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:07,91.06,26.86,D,33.978012,-6.737166,141,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:08,91.04,28.97,D,33.978012,-6.737166,141,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:09,91.02,29.74,D,33.978012,-6.737166,141,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:10,91,31.08,D,33.978573,-6.738243,140,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:11,90.98,31.08,D,33.978573,-6.738243,140,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:12,90.96,32.19,D,33.978573,-6.738243,140,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:13,90.96,32.74,D,33.978573,-6.738243,140,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:14,90.94,32.74,D,33.978573,-6.738243,140,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:15,90.94,32.74,D,33.978573,-6.738243,140,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:16,90.92,33.74,D,33.978573,-6.738243,140,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:17,90.9,33.74,D,33.978573,-6.738243,140,40.447681,19.6,83,Clouds,0,0,40
6/30/2021,9:43:18,90.88,35.85,D,33.978573,-6.738243,140,40.447681,19.6,83,Clouds,0,0,40
